0.19	0.0	0.0
1.19	0.0	0.0
2.19	0.0	0.0
3.20	0.0	0.0
4.20	0.0	0.0
5.19	0.0	0.0
6.21	0.0	0.0
7.20	0.0	0.0
8.20	0.0	0.0
9.19	0.0	0.0
10.20	0.0	0.0
11.20	0.0	0.0
12.20	0.0	0.0
13.19	0.0	0.0
14.20	0.0	0.0
15.18	0.0	0.0
16.20	0.0	0.0
17.21	0.0	0.0
18.19	0.0	0.0
19.19	0.0	0.0
20.19	0.0	0.0
21.19	0.0	0.0
22.20	0.0	0.0
23.19	0.0	0.0
24.20	0.0	0.0
25.18	0.0	0.0
26.20	0.0	0.0
27.19	0.0	0.0
28.19	0.0	0.0
29.23	0.0	0.0
30.21	0.0	0.0
31.18	0.0	0.0
32.21	0.0	0.0
33.19	0.0	0.0
34.20	0.0	0.0
35.20	0.0	0.0
36.21	0.0	0.0
37.18	0.0	0.0
38.21	0.0	0.0
39.22	0.0	0.0
40.20	0.0	0.0
41.20	0.0	0.0
42.20	0.0	0.0
43.19	0.0	0.0
